,Normalized difference vegetation index (NDVI),Annual mean PM2.5,Annual mean PM10,Annual mean NO2 concentrations,Annual average noise levels of rail noise,Major summer heat spots,Cycling routes density,Land use diversity,Proportion of population with access to public open space,Prevalence rates of cardiovascular diseases,Prevalence rates of obesity,Prevalence rates of depression,Prevalence rates of mental health issues,Prevalence rates of dementia,Population density,Gender ratio,The ratio of elder people,The ratio of active people,The number of recorded crimes
2623,0.26935000717639923,11.238836461538456,5.984375873076924,31.057462923076937,0.69,34.52350529757413,596.2899780273438,2.1428565979003906,0.69,0.9635293673385273,12.142981680956753,7.097815990447998,1.2273842069235714,0.24491828984834932,16656.613636363636,115.68636408719149,0.0837727277116342,0.6259999871253967,22.454545454545453
2624,0.2685000002384186,11.510371296296297,7.299136644444446,32.636958666666665,0.69,33.57076679576527,596.2899780273438,2.1428565979003906,0.69,0.9793890362436121,12.329396963119507,6.777507543563843,1.2427119314670563,0.2660763582045382,11414.613636363636,113.01591058210893,0.08175000125034289,0.6259999871253967,3.5454545454545454
2625,0.3934500068426132,11.111819846153852,5.603372503846153,29.03120311538461,0.46,33.789335597645156,596.2899780273438,2.1428565979003906,0.46,0.9933392893184315,11.882867466319691,6.642501440915194,1.2243819290941411,0.2665501697496934,11535.954545454546,109.04999993064187,0.07554545524445447,0.6259999871253967,3.1818181818181817
2626,0.3662000000476837,11.452207407407414,7.164817670370374,30.827411148148162,0.77,34.82331917502663,596.2899780273438,2.1428565979003906,0.77,0.983082196929238,11.07091591574929,6.4779321497136895,1.1829243573275479,0.25903153961355035,14467.727272727272,105.74545149369673,0.06954545392231508,0.6259999871253967,5.545454545454546
2627,0.24424999952316284,11.271178038461542,5.945570523076924,30.13810173076923,61.42857142857143,34.89529800415039,596.2899780273438,2.1428565979003906,0.77,0.8274092335592617,10.770083514126865,6.041334845803001,1.1267113875259052,0.26154125278646295,16772.5,115.34317970275879,0.06175000034272671,0.6259999871253967,24.795454545454547
2628,0.2760000079870224,10.976010407407408,4.984284451851852,28.204534518518525,0.54,35.901545784690164,596.2899780273438,2.1428565979003906,0.54,0.8587339100512591,10.367476419969039,6.176475394855846,1.1861819272691554,0.3121572448448701,12834.545454545454,106.11136471141468,0.10343181968412617,0.6259999871253967,7.795454545454546
2629,0.3071500062942505,10.917447807692307,4.811544503846153,28.07174492307691,0.62,34.8338570912679,596.2899780273438,2.1428565979003906,0.62,0.7972932701761072,9.611094734885476,6.681043353947726,1.3381681929935108,0.332517686215314,15887.34090909091,109.1431832747026,0.07520454851063815,0.6259999871253967,1.7954545454545454
2630,0.4544999897480011,10.174403370370369,3.1252411296296296,23.97001848148147,0.54,32.16505265235901,294.5610046386719,1.897288203239441,0.54,0.7389675364607856,8.407969497499012,8.426396483466739,1.0698987699690319,0.6642272983278547,4590.761904761905,86.04523667835053,0.25519046985677313,0.8069999814033508,11.095238095238095
2631,0.48953333497047424,10.176044406130268,3.084442544061303,23.80937333333334,0.38,31.95653877258301,294.5610046386719,1.897288203239441,0.38,0.8190552166530064,9.491465931846982,8.68619746253604,1.064323371364957,0.5198592075279781,7234.619047619048,97.22380828857422,0.12154761896956534,0.8069999814033508,2.2857142857142856
2632,0.5481999963521957,10.324280814814813,3.4320693222222247,24.59804022222224,0.38,32.68388112386068,294.5610046386719,1.897288203239441,0.38,0.9189651154336476,10.13281218210856,8.51550495056879,1.001356800397237,0.44240911092076984,8593.333333333334,90.19761766706195,0.09969047386021841,0.8069999814033508,1.4523809523809523
